Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
73,2.433333,-8.171012e-002,-9.707426e-002,9.919174e-001,0.000000e+000,9.962215e-001,2.143357e-002,8.416229e-002,0.000000e+000,-2.943032e-002,9.950463e-001,9.495609e-002,0.000000e+000,-6.067625e+001,-5.990598e+001,1.287473e+000,1.000000e+000
74,2.466667,-7.931112e-002,-5.642026e-002,9.952520e-001,-2.168404e-019,9.964748e-001,2.289887e-002,8.070671e-002,3.469447e-018,-2.734364e-002,9.981446e-001,5.440523e-002,-5.421011e-020,-6.083605e+001,-5.954365e+001,2.411073e+000,1.000000e+000
75,2.500000,-7.678036e-002,-1.258027e-002,9.969686e-001,0.000000e+000,9.967145e-001,2.489392e-002,7.707492e-002,0.000000e+000,-2.578807e-002,9.996110e-001,1.062753e-002,0.000000e+000,-6.099452e+001,-5.918353e+001,3.652240e+000,1.000000e+000
76,2.533333,-7.422944e-002,3.411714e-002,9.966574e-001,0.000000e+000,9.969298e-001,2.751380e-002,7.330789e-002,0.000000e+000,-2.492077e-002,9.990392e-001,-3.605478e-002,0.000000e+000,-6.113247e+001,-5.882041e+001,4.975037e+000,1.000000e+000
77,2.566667,-7.177234e-002,8.322512e-002,9.939427e-001,0.000000e+000,9.971122e-001,3.078186e-002,6.942379e-002,0.000000e+000,-2.481760e-002,9.960554e-001,-8.519411e-002,0.000000e+000,-6.123415e+001,-5.844842e+001,6.335246e+000,1.000000e+000
78,2.600000,-6.950587e-002,1.340797e-001,9.885300e-001,0.000000e+000,9.972559e-001,3.465794e-002,6.541857e-002,0.000000e+000,-2.548911e-002,9.903644e-001,-1.361207e-001,0.000000e+000,-6.128714e+001,-5.806516e+001,7.683961e+000,1.000000e+000
79,2.633333,-6.748399e-002,1.859112e-001,9.802464e-001,0.000000e+000,9.973580e-001,3.904467e-002,6.125692e-002,0.000000e+000,-2.688504e-002,9.817906e-001,-1.880550e-001,0.000000e+000,-6.128108e+001,-5.766988e+001,8.976563e+000,1.000000e+000
80,2.666667,-6.578326e-002,2.378556e-001,9.690703e-001,0.000000e+000,9.974149e-001,4.381542e-002,5.695302e-002,0.000000e+000,-2.891362e-002,9.703119e-001,-2.401231e-001,0.000000e+000,-6.121036e+001,-5.726734e+001,1.016772e+001,1.000000e+000
81,2.700000,-6.445724e-002,2.890651e-001,9.551370e-001,0.000000e+000,9.974260e-001,4.878658e-002,5.254624e-002,0.000000e+000,-3.140858e-002,9.560656e-001,-2.914658e-001,0.000000e+000,-6.107787e+001,-5.686547e+001,1.121803e+001,1.000000e+000
82,2.733333,-6.358324e-002,3.387584e-001,9.387225e-001,0.000000e+000,9.973923e-001,5.374895e-002,4.816071e-002,0.000000e+000,-3.414050e-002,9.393370e-001,-3.412926e-001,0.000000e+000,-6.089363e+001,-5.647508e+001,1.209299e+001,1.000000e+000
83,2.766667,-6.321285e-002,3.863276e-001,9.201930e-001,0.000000e+000,9.973207e-001,5.846681e-002,4.396485e-002,0.000000e+000,-3.681592e-002,9.205068e-001,-3.889884e-001,0.000000e+000,-6.067426e+001,-5.610462e+001,1.276998e+001,1.000000e+000
84,2.800000,-6.334864e-002,4.312699e-001,8.999963e-001,0.000000e+000,9.972239e-001,6.271603e-002,4.013935e-002,0.000000e+000,-3.913331e-002,9.000407e-001,-4.340456e-001,0.000000e+000,-6.044155e+001,-5.576054e+001,1.323633e+001,1.000000e+000
85,2.833333,-6.397334e-002,4.731925e-001,8.786331e-001,0.000000e+000,9.971132e-001,6.638927e-002,3.684561e-002,0.000000e+000,-4.089675e-002,8.784540e-001,-4.760737e-001,0.000000e+000,-6.021562e+001,-5.545078e+001,1.348964e+001,1.000000e+000
86,2.866667,-6.509539e-002,5.118120e-001,8.566278e-001,0.000000e+000,9.969926e-001,6.953173e-002,3.421844e-002,0.000000e+000,-4.204939e-002,8.562792e-001,-5.147991e-001,0.000000e+000,-6.000944e+001,-5.518725e+001,1.353877e+001,1.000000e+000
87,2.900000,-6.673738e-002,5.469059e-001,8.345298e-001,0.000000e+000,9.968583e-001,7.230496e-002,3.233403e-002,0.000000e+000,-4.265698e-002,8.340660e-001,-5.500132e-001,0.000000e+000,-5.982679e+001,-5.498476e+001,1.339907e+001,1.000000e+000
88,2.933333,-6.888416e-002,5.784186e-001,8.128265e-001,0.000000e+000,9.967054e-001,7.487095e-002,3.118807e-002,0.000000e+000,-4.281734e-002,8.122970e-001,-5.816703e-001,0.000000e+000,-5.966782e+001,-5.484853e+001,1.309461e+001,1.000000e+000
89,2.966667,-7.142500e-002,6.066013e-001,7.917912e-001,0.000000e+000,9.965360e-001,7.729768e-002,3.067569e-002,0.000000e+000,-4.259571e-002,7.912396e-001,-6.100211e-001,0.000000e+000,-5.953453e+001,-5.476593e+001,1.266365e+001,1.000000e+000
90,3.000000,-7.416644e-002,6.319387e-001,7.714615e-001,0.000000e+000,9.963576e-001,7.959905e-002,3.058429e-002,0.000000e+000,-4.208020e-002,7.709199e-001,-6.355405e-001,0.000000e+000,-5.943015e+001,-5.471670e+001,1.215370e+001,1.000000e+000
91,3.033333,-7.693532e-002,6.549783e-001,7.517210e-001,0.000000e+000,9.961759e-001,8.180913e-002,3.067351e-002,0.000000e+000,-4.140716e-002,7.512063e-001,-6.587676e-001,0.000000e+000,-5.935698e+001,-5.468516e+001,1.160919e+001,1.000000e+000
92,3.066667,-7.964184e-002,6.762431e-001,7.323609e-001,0.000000e+000,9.959911e-001,8.400294e-002,3.074464e-002,0.000000e+000,-4.072962e-002,7.318736e-001,-6.802223e-001,0.000000e+000,-5.931441e+001,-5.466522e+001,1.106608e+001,1.000000e+000
93,3.100000,-8.230893e-002,6.961079e-001,7.132034e-001,0.000000e+000,9.957975e-001,8.628055e-002,3.070998e-002,0.000000e+000,-4.015813e-002,7.127339e-001,-7.002841e-001,0.000000e+000,-5.929852e+001,-5.466131e+001,1.054446e+001,1.000000e+000
94,3.133333,-8.506657e-002,7.147322e-001,6.942057e-001,0.000000e+000,9.955832e-001,8.874770e-002,3.062497e-002,0.000000e+000,-3.972051e-002,6.937448e-001,-7.191249e-001,0.000000e+000,-5.930144e+001,-5.468752e+001,1.004457e+001,1.000000e+000
95,3.166667,-8.804563e-002,7.321454e-001,6.754341e-001,0.000000e+000,9.953371e-001,9.147829e-002,3.058730e-002,0.000000e+000,-3.939321e-002,6.749778e-001,-7.367858e-001,0.000000e+000,-5.931326e+001,-5.475943e+001,9.559156e+000,1.000000e+000
