Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
51,1.700000,-5.501391e-002,9.917461e-001,-1.158143e-001,0.000000e+000,3.765788e-001,1.280328e-001,9.174944e-001,0.000000e+000,9.247496e-001,6.861744e-003,-3.805142e-001,0.000000e+000,-1.941898e+001,5.421707e+001,-2.489059e+001,1.000000e+000
52,1.733333,-5.482193e-002,9.917090e-001,-1.162224e-001,0.000000e+000,3.749522e-001,1.283256e-001,9.181194e-001,0.000000e+000,9.254218e-001,6.755231e-003,-3.788785e-001,0.000000e+000,-1.943687e+001,5.421305e+001,-2.487362e+001,1.000000e+000
53,1.766667,-5.473955e-002,9.916462e-001,-1.167961e-001,0.000000e+000,3.733930e-001,1.288144e-001,9.186863e-001,0.000000e+000,9.260568e-001,6.677627e-003,-3.773250e-001,0.000000e+000,-1.946284e+001,5.421272e+001,-2.485961e+001,1.000000e+000
54,1.800000,-5.479349e-002,9.915583e-001,-1.175148e-001,0.000000e+000,3.720287e-001,1.294910e-001,9.191445e-001,0.000000e+000,9.266025e-001,6.644260e-003,-3.759834e-001,0.000000e+000,-1.949133e+001,5.421721e+001,-2.485340e+001,1.000000e+000
55,1.833333,-5.498685e-002,9.914500e-001,-1.183345e-001,0.000000e+000,3.708686e-001,1.303153e-001,9.194968e-001,0.000000e+000,9.270561e-001,6.673664e-003,-3.748634e-001,0.000000e+000,-1.951826e+001,5.422696e+001,-2.485582e+001,1.000000e+000
56,1.866667,-5.528648e-002,9.913334e-001,-1.191695e-001,0.000000e+000,3.698319e-001,1.311946e-001,9.197893e-001,0.000000e+000,9.274523e-001,6.779213e-003,-3.738800e-001,0.000000e+000,-1.954237e+001,5.424083e+001,-2.486441e+001,1.000000e+000
57,1.900000,-5.564233e-002,9.912242e-001,-1.199096e-001,0.000000e+000,3.688099e-001,1.320067e-001,9.200834e-001,0.000000e+000,9.278379e-001,6.971738e-003,-3.729185e-001,0.000000e+000,-1.956379e+001,5.425684e+001,-2.487572e+001,1.000000e+000
58,1.933333,-5.601430e-002,9.911398e-001,-1.204329e-001,0.000000e+000,3.677095e-001,1.326228e-001,9.204352e-001,0.000000e+000,9.282522e-001,7.273211e-003,-3.718803e-001,0.000000e+000,-1.958202e+001,5.427311e+001,-2.488690e+001,1.000000e+000
59,1.966667,-5.638213e-002,9.911002e-001,-1.205873e-001,0.000000e+000,3.664798e-001,1.328929e-001,9.208865e-001,0.000000e+000,9.287161e-001,7.728719e-003,-3.707110e-001,0.000000e+000,-1.959520e+001,5.428805e+001,-2.489601e+001,1.000000e+000
60,2.000000,-5.671239e-002,9.911217e-001,-1.202551e-001,0.000000e+000,3.651548e-001,1.326949e-001,9.214412e-001,0.000000e+000,9.292178e-001,8.345406e-003,-3.694383e-001,0.000000e+000,-1.960011e+001,5.429821e+001,-2.490307e+001,1.000000e+000
61,2.033333,-5.693876e-002,9.912086e-001,-1.194297e-001,0.000000e+000,3.638709e-001,1.319989e-001,9.220489e-001,0.000000e+000,9.297074e-001,9.043309e-003,-3.681879e-001,0.000000e+000,-1.959280e+001,5.429695e+001,-2.491054e+001,1.000000e+000
62,2.066667,-5.703233e-002,9.913497e-001,-1.182074e-001,0.000000e+000,3.627689e-001,1.308848e-001,9.226418e-001,0.000000e+000,9.301323e-001,9.738438e-003,-3.670955e-001,0.000000e+000,-1.957025e+001,5.427787e+001,-2.492155e+001,1.000000e+000
63,2.100000,-5.706290e-002,9.915199e-001,-1.167564e-001,0.000000e+000,3.618981e-001,1.295359e-001,9.231740e-001,0.000000e+000,9.304695e-001,1.042506e-002,-3.662209e-001,0.000000e+000,-1.953205e+001,5.423871e+001,-2.493756e+001,1.000000e+000
64,2.133333,-5.712726e-002,9.916911e-001,-1.152606e-001,0.000000e+000,3.612524e-001,1.281591e-001,9.236189e-001,0.000000e+000,9.307165e-001,1.112565e-002,-3.655722e-001,0.000000e+000,-1.947906e+001,5.418175e+001,-2.495719e+001,1.000000e+000
65,2.166667,-5.725402e-002,9.918461e-001,-1.138556e-001,0.000000e+000,3.608249e-001,1.268915e-001,9.239610e-001,0.000000e+000,9.308745e-001,1.181854e-002,-3.651479e-001,0.000000e+000,-1.941096e+001,5.411220e+001,-2.497681e+001,1.000000e+000
66,2.200000,-5.739846e-002,9.919800e-001,-1.126097e-001,0.000000e+000,3.606252e-001,1.257809e-001,9.241908e-001,0.000000e+000,9.309430e-001,1.243724e-002,-3.649526e-001,0.000000e+000,-1.932509e+001,5.403638e+001,-2.499216e+001,1.000000e+000
67,2.233333,-5.747748e-002,9.920983e-001,-1.115224e-001,0.000000e+000,3.606738e-001,1.247974e-001,9.243051e-001,0.000000e+000,9.309193e-001,1.290355e-002,-3.649968e-001,0.000000e+000,-1.921703e+001,5.396066e+001,-2.499968e+001,1.000000e+000
68,2.266667,-5.743720e-002,9.922093e-001,-1.105509e-001,0.000000e+000,3.609813e-001,1.238820e-001,9.243083e-001,0.000000e+000,9.308025e-001,1.318287e-002,-3.652844e-001,0.000000e+000,-1.908425e+001,5.389154e+001,-2.499708e+001,1.000000e+000
69,2.300000,-5.727780e-002,9.923160e-001,-1.096725e-001,0.000000e+000,3.615551e-001,1.230136e-001,9.242000e-001,0.000000e+000,9.305897e-001,1.328350e-002,-3.658228e-001,0.000000e+000,-1.893012e+001,5.383607e+001,-2.498390e+001,1.000000e+000
70,2.333333,-5.706822e-002,9.924074e-001,-1.089520e-001,0.000000e+000,3.624074e-001,1.222781e-001,9.239637e-001,0.000000e+000,9.302710e-001,1.324394e-002,-3.666340e-001,0.000000e+000,-1.876544e+001,5.380211e+001,-2.496263e+001,1.000000e+000
71,2.366667,-5.694446e-002,9.924581e-001,-1.085544e-001,0.000000e+000,3.635598e-001,1.218788e-001,9.235637e-001,0.000000e+000,9.298288e-001,1.312580e-002,-3.677582e-001,0.000000e+000,-1.860848e+001,5.379589e+001,-2.493922e+001,1.000000e+000
72,2.400000,-5.704741e-002,9.924451e-001,-1.086195e-001,0.000000e+000,3.650616e-001,1.219984e-001,9.229553e-001,0.000000e+000,9.292338e-001,1.299940e-002,-3.692633e-001,0.000000e+000,-1.848026e+001,5.381599e+001,-2.492094e+001,1.000000e+000
73,2.433333,-5.746043e-002,9.923585e-001,-1.091913e-001,0.000000e+000,3.669810e-001,1.227098e-001,9.220994e-001,0.000000e+000,9.284520e-001,1.291312e-002,-3.712277e-001,0.000000e+000,-1.839575e+001,5.385599e+001,-2.491365e+001,1.000000e+000
74,2.466667,-5.816669e-002,9.922079e-001,-1.101814e-001,0.000000e+000,3.693613e-001,1.239256e-001,9.209857e-001,0.000000e+000,9.274637e-001,1.287395e-002,-3.736916e-001,0.000000e+000,-1.835643e+001,5.390919e+001,-2.491946e+001,1.000000e+000
75,2.500000,-5.906482e-002,9.920206e-001,-1.113833e-001,0.000000e+000,3.721472e-001,1.254165e-001,9.196614e-001,0.000000e+000,9.262925e-001,1.286864e-002,-3.765854e-001,0.000000e+000,-1.835203e+001,5.396958e+001,-2.493625e+001,1.000000e+000
76,2.533333,-5.999990e-002,9.918336e-001,-1.125429e-001,0.000000e+000,3.751723e-001,1.268867e-001,9.182296e-001,0.000000e+000,9.250112e-001,1.287070e-002,-3.797217e-001,0.000000e+000,-1.836656e+001,5.403118e+001,-2.495888e+001,1.000000e+000
77,2.566667,-6.078955e-002,9.916819e-001,-1.134527e-001,0.000000e+000,3.781869e-001,1.280717e-001,9.168273e-001,0.000000e+000,9.237312e-001,1.282718e-002,-3.828265e-001,0.000000e+000,-1.838463e+001,5.408683e+001,-2.498091e+001,1.000000e+000
78,2.600000,-6.127602e-002,9.915834e-001,-1.140500e-001,0.000000e+000,3.809625e-001,1.288489e-001,9.155684e-001,0.000000e+000,9.225578e-001,1.265360e-002,-3.856514e-001,0.000000e+000,-1.839788e+001,5.412733e+001,-2.499730e+001,1.000000e+000
79,2.633333,-6.141757e-002,9.915377e-001,-1.143708e-001,0.000000e+000,3.833727e-001,1.292324e-001,9.145077e-001,0.000000e+000,9.215494e-001,1.232017e-002,-3.880657e-001,0.000000e+000,-1.840528e+001,5.414310e+001,-2.500573e+001,1.000000e+000
80,2.666667,-6.128546e-002,9.915324e-001,-1.144878e-001,0.000000e+000,3.853659e-001,1.293150e-001,9.136578e-001,0.000000e+000,9.207265e-001,1.187426e-002,-3.900279e-001,0.000000e+000,-1.840963e+001,5.412641e+001,-2.500505e+001,1.000000e+000
81,2.700000,-6.101706e-002,9.915508e-001,-1.144714e-001,0.000000e+000,3.869078e-001,1.292145e-001,9.130202e-001,0.000000e+000,9.200974e-001,1.141991e-002,-3.915231e-001,0.000000e+000,-1.841432e+001,5.407328e+001,-2.499327e+001,1.000000e+000
82,2.733333,-6.072729e-002,9.915799e-001,-1.143742e-001,0.000000e+000,3.879450e-001,1.290240e-001,9.126070e-001,0.000000e+000,9.196798e-001,1.104923e-002,-3.925137e-001,0.000000e+000,-1.842128e+001,5.398416e+001,-2.496709e+001,1.000000e+000
83,2.766667,-6.045585e-002,9.916126e-001,-1.142338e-001,0.000000e+000,3.884870e-001,1.287945e-001,9.124088e-001,0.000000e+000,9.194688e-001,1.078209e-002,-3.930150e-001,0.000000e+000,-1.842883e+001,5.386650e+001,-2.492536e+001,1.000000e+000
84,2.800000,-6.023377e-002,9.916453e-001,-1.140677e-001,0.000000e+000,3.886740e-001,1.285564e-001,9.123628e-001,0.000000e+000,9.194044e-001,1.061991e-002,-3.931701e-001,0.000000e+000,-1.843352e+001,5.373097e+001,-2.487207e+001,1.000000e+000
85,2.833333,-6.009331e-002,9.916685e-001,-1.139403e-001,0.000000e+000,3.888278e-001,1.283858e-001,9.123212e-001,0.000000e+000,9.193485e-001,1.052125e-002,-3.933034e-001,0.000000e+000,-1.843421e+001,5.358564e+001,-2.481528e+001,1.000000e+000
86,2.866667,-6.003979e-002,9.916719e-001,-1.139380e-001,0.000000e+000,3.894013e-001,1.283691e-001,9.120789e-001,0.000000e+000,9.191092e-001,1.039341e-002,-3.938656e-001,0.000000e+000,-1.843241e+001,5.343529e+001,-2.476457e+001,1.000000e+000
87,2.900000,-6.007923e-002,9.916420e-001,-1.141772e-001,0.000000e+000,3.907678e-001,1.286199e-001,9.114589e-001,0.000000e+000,9.185265e-001,1.014295e-002,-3.952292e-001,0.000000e+000,-1.843215e+001,5.328348e+001,-2.472694e+001,1.000000e+000
88,2.933333,-6.023595e-002,9.915542e-001,-1.148554e-001,0.000000e+000,3.931897e-001,1.293312e-001,9.103161e-001,0.000000e+000,9.174821e-001,9.673806e-003,-3.976593e-001,0.000000e+000,-1.843890e+001,5.313279e+001,-2.470691e+001,1.000000e+000
89,2.966667,-6.057648e-002,9.913782e-001,-1.161872e-001,0.000000e+000,3.967854e-001,1.307254e-001,9.085550e-001,0.000000e+000,9.159104e-001,8.935659e-003,-4.012833e-001,0.000000e+000,-1.845738e+001,5.298571e+001,-2.470613e+001,1.000000e+000
90,3.000000,-6.125313e-002,9.910879e-001,-1.182908e-001,0.000000e+000,4.015586e-001,1.329685e-001,9.061291e-001,0.000000e+000,9.137826e-001,8.002555e-003,-4.061246e-001,0.000000e+000,-1.848973e+001,5.284498e+001,-2.472429e+001,1.000000e+000
91,3.033333,-6.241769e-002,9.906674e-001,-1.211689e-001,0.000000e+000,4.074011e-001,1.361207e-001,9.030479e-001,0.000000e+000,9.111137e-001,7.001811e-003,-4.120954e-001,0.000000e+000,-1.853426e+001,5.271511e+001,-2.475895e+001,1.000000e+000
92,3.066667,-6.420150e-002,9.901161e-001,-1.246923e-001,0.000000e+000,4.140464e-001,1.401165e-001,8.994070e-001,0.000000e+000,9.079888e-001,6.114866e-003,-4.189496e-001,0.000000e+000,-1.858660e+001,5.260211e+001,-2.480520e+001,1.000000e+000
93,3.100000,-6.673390e-002,9.894408e-001,-1.286595e-001,0.000000e+000,4.211196e-001,1.448298e-001,8.953673e-001,0.000000e+000,9.045467e-001,5.570305e-003,-4.263380e-001,0.000000e+000,-1.864103e+001,5.251309e+001,-2.485648e+001,1.000000e+000
94,3.133333,-7.013912e-002,9.886491e-001,-1.328657e-001,0.000000e+000,4.282025e-001,1.501377e-001,8.911236e-001,0.000000e+000,9.009567e-001,5.609189e-003,-4.338726e-001,0.000000e+000,-1.869161e+001,5.245522e+001,-2.490558e+001,1.000000e+000
95,3.166667,-7.450003e-002,9.877443e-001,-1.371520e-001,0.000000e+000,4.348779e-001,1.559474e-001,8.868831e-001,0.000000e+000,8.974023e-001,6.428464e-003,-4.411663e-001,0.000000e+000,-1.873320e+001,5.243361e+001,-2.494538e+001,1.000000e+000
